Time:2016/8/24 11:00:01-Trace>>OnEntitySyncQueue execute count:2, success:112/total 114, fail:0 start...


Time:2016/8/24 11:20:54-Trace>>OnEntitySyncQueue execute count:2, success:74/total 76, fail:0 start...


Time:2016/8/24 11:21:10-Trace>>OnEntitySyncQueue execute count:3, success:76/total 79, fail:0 start...


Time:2016/8/24 11:21:11-Trace>>OnEntitySyncQueue execute count:2, success:79/total 81, fail:0 start...


Time:2016/8/24 11:22:02-Trace>>OnEntitySyncQueue execute count:2, success:81/total 83, fail:0 start...


Time:2016/8/24 11:22:03-Trace>>OnEntitySyncQueue execute count:2, success:83/total 85, fail:0 start...


Time:2016/8/24 11:22:31-Trace>>OnEntitySyncQueue execute count:2, success:85/total 87, fail:0 start...


Time:2016/8/24 11:22:56-Trace>>OnEntitySyncQueue execute count:1, success:87/total 88, fail:0 start...


Time:2016/8/24 11:22:59-Trace>>OnEntitySyncQueue execute count:1, success:88/total 89, fail:0 start...


Time:2016/8/24 11:23:08-Trace>>Action-1401 Uid:1 access timeout 11778.6737/500ms.


Time:2016/8/24 11:23:08-Trace>>OnEntitySyncQueue execute count:1, success:89/total 90, fail:0 start...


Time:2016/8/24 11:23:21-Trace>>OnEntitySyncQueue execute count:1, success:90/total 91, fail:0 start...


Time:2016/8/24 11:23:21-Trace>>OnEntitySyncQueue execute count:2, success:91/total 93, fail:0 start...


Time:2016/8/24 11:23:25-Trace>>OnEntitySyncQueue execute count:1, success:93/total 94, fail:0 start...


Time:2016/8/24 11:25:48-Trace>>OnEntitySyncQueue execute count:2, success:94/total 96, fail:0 start...


Time:2016/8/24 11:25:50-Trace>>OnEntitySyncQueue execute count:1, success:96/total 97, fail:0 start...


Time:2016/8/24 11:28:58-Trace>>OnEntitySyncQueue execute count:1, success:97/total 98, fail:0 start...


Time:2016/8/24 11:29:00-Trace>>Action-1401 Uid:15 access timeout 3219.1842/500ms.


Time:2016/8/24 11:36:37-Trace>>OnEntitySyncQueue execute count:2, success:98/total 100, fail:0 start...


Time:2016/8/24 11:36:41-Trace>>OnEntitySyncQueue execute count:1, success:100/total 101, fail:0 start...


Time:2016/8/24 11:36:41-Trace>>OnEntitySyncQueue execute count:1, success:101/total 102, fail:0 start...


Time:2016/8/24 11:36:57-Trace>>Action-1401 Uid:1 access timeout 17770.0164/500ms.


Time:2016/8/24 11:36:57-Trace>>OnEntitySyncQueue execute count:1, success:102/total 103, fail:0 start...


Time:2016/8/24 11:41:12-Trace>>Action-1401 Uid:15 access timeout 3326.1903/500ms.


Time:2016/8/24 11:41:13-Trace>>OnEntitySyncQueue execute count:1, success:103/total 104, fail:0 start...


Time:2016/8/24 11:41:18-Trace>>OnEntitySyncQueue execute count:1, success:104/total 105, fail:0 start...


Time:2016/8/24 11:41:18-Trace>>OnEntitySyncQueue execute count:1, success:105/total 106, fail:0 start...


Time:2016/8/24 11:41:19-Trace>>OnEntitySyncQueue execute count:1, success:106/total 107, fail:0 start...


Time:2016/8/24 11:41:19-Trace>>OnEntitySyncQueue execute count:1, success:107/total 108, fail:0 start...


Time:2016/8/24 11:41:20-Trace>>OnEntitySyncQueue execute count:1, success:108/total 109, fail:0 start...


Time:2016/8/24 11:41:20-Trace>>OnEntitySyncQueue execute count:1, success:109/total 110, fail:0 start...


Time:2016/8/24 11:41:21-Trace>>OnEntitySyncQueue execute count:1, success:110/total 111, fail:0 start...


Time:2016/8/24 11:41:21-Trace>>OnEntitySyncQueue execute count:1, success:111/total 112, fail:0 start...


Time:2016/8/24 11:49:04-Trace>>OnEntitySyncQueue execute count:1, success:112/total 113, fail:0 start...


Time:2016/8/24 11:49:07-Trace>>OnEntitySyncQueue execute count:1, success:113/total 114, fail:0 start...


Time:2016/8/24 11:49:09-Trace>>OnEntitySyncQueue execute count:1, success:114/total 115, fail:0 start...


Time:2016/8/24 11:49:09-Trace>>OnEntitySyncQueue execute count:1, success:115/total 116, fail:0 start...


