Time:2016/9/6 11:00:49-Trace>>OnEntitySyncQueue execute count:57, success:0/total 57, fail:0 start...
Time:2016/9/6 11:28:59-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/9/6 11:29:01-Trace>>OnEntitySyncQueue execute count:7, success:51/total 58, fail:0 start...


Time:2016/9/6 11:30:37-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/6 11:30:39-Trace>>OnEntitySyncQueue execute count:7, success:58/total 65, fail:0 start...


Time:2016/9/6 11:30:42-Trace>>OnEntitySyncQueue execute count:1, success:65/total 66, fail:0 start...


Time:2016/9/6 11:30:43-Trace>>OnEntitySyncQueue execute count:17, success:66/total 83, fail:0 start...


Time:2016/9/6 11:32:09-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/6 11:32:09-Trace>>OnEntitySyncQueue execute count:18, success:58/total 76, fail:0 start...


Time:2016/9/6 11:32:31-Trace>>OnEntitySyncQueue execute count:1, success:76/total 77, fail:0 start...


Time:2016/9/6 11:32:33-Trace>>OnEntitySyncQueue execute count:51, success:77/total 128, fail:0 start...


Time:2016/9/6 11:33:14-Trace>>OnEntitySyncQueue execute count:1, success:128/total 129, fail:0 start...


Time:2016/9/6 11:42:45-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/9/6 11:42:46-Trace>>OnEntitySyncQueue execute count:7, success:51/total 58, fail:0 start...


Time:2016/9/6 11:42:47-Trace>>OnEntitySyncQueue execute count:17, success:58/total 75, fail:0 start...


Time:2016/9/6 11:42:52-Trace>>OnEntitySyncQueue execute count:1, success:75/total 76, fail:0 start...


Time:2016/9/6 11:42:52-Trace>>OnEntitySyncQueue execute count:52, success:76/total 128, fail:0 start...


Time:2016/9/6 11:43:11-Trace>>OnEntitySyncQueue execute count:1, success:128/total 129, fail:0 start...


Time:2016/9/6 11:43:53-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/9/6 11:43:55-Trace>>OnEntitySyncQueue execute count:7, success:51/total 58, fail:0 start...


Time:2016/9/6 11:43:55-Trace>>OnEntitySyncQueue execute count:7, success:58/total 65, fail:0 start...


Time:2016/9/6 11:43:55-Trace>>OnEntitySyncQueue execute count:17, success:65/total 82, fail:0 start...


Time:2016/9/6 11:44:15-Trace>>OnEntitySyncQueue execute count:1, success:82/total 83, fail:0 start...


Time:2016/9/6 11:44:15-Trace>>OnEntitySyncQueue execute count:52, success:83/total 135, fail:0 start...


Time:2016/9/6 11:44:43-Trace>>OnEntitySyncQueue execute count:1, success:135/total 136, fail:0 start...


Time:2016/9/6 11:44:43-Trace>>OnEntitySyncQueue execute count:1, success:136/total 137, fail:0 start...


Time:2016/9/6 11:47:46-Trace>>OnEntitySyncQueue execute count:1, success:137/total 138, fail:0 start...


Time:2016/9/6 11:47:53-Trace>>OnEntitySyncQueue execute count:1, success:138/total 139, fail:0 start...


Time:2016/9/6 11:48:04-Trace>>OnEntitySyncQueue execute count:1, success:139/total 140, fail:0 start...


Time:2016/9/6 11:48:04-Trace>>OnEntitySyncQueue execute count:1, success:140/total 141, fail:0 start...


