Time:2016/9/20 9:29:32-Trace>>OnEntitySyncQueue execute count:66, success:0/total 66, fail:0 start...
Time:2016/9/20 9:44:52-Trace>>OnEntitySyncQueue execute count:14, success:52/total 66, fail:0 start...


Time:2016/9/20 9:44:52-Trace>>OnEntitySyncQueue execute count:15, success:66/total 81, fail:0 start...


Time:2016/9/20 9:44:53-Trace>>OnEntitySyncQueue execute count:13, success:81/total 94, fail:0 start...


Time:2016/9/20 9:50:00-Trace>>OnEntitySyncQueue execute count:2, success:94/total 96, fail:0 start...


Time:2016/9/20 9:50:26-Trace>>Action-1004 Uid:54 access timeout 1170.0016/500ms.


Time:2016/9/20 9:50:26-Trace>>OnEntitySyncQueue execute count:1, success:96/total 97, fail:0 start...


Time:2016/9/20 9:50:27-Trace>>OnEntitySyncQueue execute count:51, success:97/total 148, fail:0 start...


Time:2016/9/20 9:51:07-Trace>>OnEntitySyncQueue execute count:1, success:148/total 149, fail:0 start...


Time:2016/9/20 9:52:02-Trace>>OnEntitySyncQueue execute count:1, success:149/total 150, fail:0 start...


Time:2016/9/20 9:52:15-Trace>>OnEntitySyncQueue execute count:1, success:150/total 151, fail:0 start...


Time:2016/9/20 9:52:29-Trace>>OnEntitySyncQueue execute count:1, success:151/total 152, fail:0 start...


Time:2016/9/20 9:52:45-Trace>>OnEntitySyncQueue execute count:1, success:152/total 153, fail:0 start...


Time:2016/9/20 9:52:46-Trace>>OnEntitySyncQueue execute count:1, success:153/total 154, fail:0 start...


Time:2016/9/20 9:52:46-Trace>>OnEntitySyncQueue execute count:1, success:154/total 155, fail:0 start...


Time:2016/9/20 9:52:47-Trace>>Action-7001 Uid:54 access timeout 20200.6165/500ms.


Time:2016/9/20 9:55:25-Trace>>OnEntitySyncQueue execute count:66, success:0/total 66, fail:0 start...


Time:2016/9/20 9:55:25-Trace>>OnEntitySyncQueue execute count:15, success:66/total 81, fail:0 start...


Time:2016/9/20 9:55:26-Trace>>OnEntitySyncQueue execute count:13, success:81/total 94, fail:0 start...


Time:2016/9/20 9:56:12-Trace>>OnEntitySyncQueue execute count:1, success:94/total 95, fail:0 start...


Time:2016/9/20 9:56:12-Trace>>OnEntitySyncQueue execute count:52, success:95/total 147, fail:0 start...


Time:2016/9/20 9:57:36-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/9/20 9:57:38-Trace>>OnEntitySyncQueue execute count:7, success:51/total 58, fail:0 start...


Time:2016/9/20 9:57:38-Trace>>OnEntitySyncQueue execute count:15, success:58/total 73, fail:0 start...


Time:2016/9/20 9:57:38-Trace>>OnEntitySyncQueue execute count:13, success:73/total 86, fail:0 start...


Time:2016/9/20 9:59:35-Trace>>OnEntitySyncQueue execute count:1, success:86/total 87, fail:0 start...


Time:2016/9/20 9:59:35-Trace>>OnEntitySyncQueue execute count:52, success:87/total 139, fail:0 start...


Time:2016/9/20 9:59:58-Trace>>OnEntitySyncQueue execute count:1, success:139/total 140, fail:0 start...


Time:2016/9/20 9:59:59-Trace>>OnEntitySyncQueue execute count:1, success:140/total 141, fail:0 start...


